,year,date,Average_temperature,Average_humidity,Average_dewpoint,Average_barometer,Average_windspeed,Average_gustspeed,Average_direction,Rainfall_for_month,Rainfall_for_year,Maximum_rain_per_minute,Maximum_temperature,Minimum_temperature,Minimum_pressure,Maximum_pressure,Maximum_windspeed,Maximum_gust_speed,Maximum_humidity,Minimum_humidity,Maximum_heat_index
4535,2016,Nov 4,38.9°F,42%,14.4°F,30.4,0.9,1.9,120°,0.04,7.84,0.00,65.8°F,18.9°F,64%,14%,30.660,30.122,8.1,11.5,65.8°F
4536,2016,Nov 5,41.4°F,52%,22.9°F,30.1,0.9,1.8,108°,0.04,7.84,0.00,62.1°F,26.2°F,76%,23%,30.327,29.893,9.2,13.8,62.1°F
4537,2016,Nov 6,45.9°F,46%,23.7°F,29.9,6.8,10.1,108°,0.04,7.84,0.00,58.9°F,27.9°F,85%,23%,30.004,29.854,19.6,26.5,58.9°F
4538,2016,Nov 7,45.2°F,40%,20.9°F,30.1,4.1,6.6,113°,0.04,7.84,0.00,56.5°F,24.8°F,75%,26%,30.455,29.862,15.0,25.3,56.5°F
4539,2016,Nov 8,36.4°F,55%,18.7°F,30.5,0.9,1.9,119°,0.04,7.84,0.00,59.8°F,19.4°F,86%,19%,30.715,30.350,10.4,11.5,59.8°F
4540,2016,Nov 9,41.0°F,42%,14.6°F,30.3,0.9,1.8,113°,0.04,7.84,0.00,68.9°F,21.4°F,74%,11%,30.559,30.127,11.5,13.8,71.4°F
4541,2016,Nov 10,40.8°F,44%,19.2°F,30.3,1.9,3.5,117°,0.04,7.84,0.00,60.5°F,25.1°F,65%,22%,30.527,30.139,12.7,17.3,60.5°F
4542,2016,Nov 11,34.8°F,61%,21.5°F,30.4,1.1,2.1,122°,0.04,7.84,0.00,52.2°F,20.8°F,82%,33%,30.580,30.253,6.9,11.5,52.2°F
4543,2016,Nov 12,44.0°F,45%,19.6°F,30.1,5.4,8.0,113°,0.04,7.84,0.00,59.3°F,22.9°F,86%,19%,30.377,29.891,18.4,25.3,59.3°F
4544,2016,Nov 13,47.4°F,35%,21.0°F,30.0,10.3,14.8,110°,0.04,7.84,0.00,52.1°F,43.8°F,47%,27%,30.044,29.877,20.7,32.2,52.1°F
4545,2016,Nov 14,52.2°F,27%,19.3°F,29.9,10.9,16.2,116°,0.04,7.84,0.00,61.6°F,43.5°F,39%,20%,30.019,29.833,24.2,34.5,61.6°F
4546,2016,Nov 15,56.7°F,19%,13.3°F,29.8,10.0,15.0,116°,0.04,7.84,0.00,66.4°F,42.8°F,39%,11%,29.949,29.597,25.3,34.5,66.4°F
4547,2016,Nov 16,56.2°F,16%,9.8°F,29.4,12.5,19.2,116°,0.04,7.84,0.00,64.9°F,36.3°F,47%,10%,29.605,29.210,28.8,42.6,64.9°F
4548,2016,Nov 17,26.2°F,80%,20.6°F,29.7,3.1,5.2,104°,0.04,7.84,0.00,36.2°F,18.1°F,89%,47%,30.185,29.400,9.2,16.1,36.2°F
4549,2016,Nov 18,21.4°F,60%,8.6°F,30.4,3.8,5.9,111°,0.12,7.92,0.01,35.8°F,10.0°F,80%,25%,30.638,30.185,13.8,19.6,35.8°F
4550,2016,Nov 19,43.9°F,27%,10.5°F,30.1,9.7,14.3,110°,0.12,7.92,0.00,53.6°F,9.9°F,81%,19%,30.541,29.866,24.2,34.5,53.6°F
4551,2016,Nov 20,44.4°F,42%,20.9°F,29.9,4.9,7.5,106°,0.12,7.92,0.00,56.7°F,29.4°F,76%,24%,30.071,29.832,20.7,33.4,56.7°F
4552,2016,Nov 21,40.7°F,60%,26.6°F,29.7,2.9,4.5,102°,0.13,7.93,0.01,54.1°F,26.1°F,85%,32%,29.943,29.484,13.8,19.6,54.1°F
4553,2016,Nov 22,35.4°F,66%,23.8°F,29.8,3.1,5.1,109°,0.14,7.95,0.01,44.3°F,25.0°F,92%,32%,30.135,29.501,12.7,19.6,44.3°F
4554,2016,Nov 23,34.3°F,43%,9.5°F,30.0,7.0,10.3,111°,0.14,7.95,0.00,48.0°F,15.2°F,83%,11%,30.268,29.786,23.0,34.5,48.0°F
4555,2016,Nov 24,32.0°F,37%,6.5°F,30.1,12.2,17.5,108°,0.14,7.95,0.00,38.7°F,27.0°F,85%,16%,30.368,29.784,26.5,40.3,38.7°F
4556,2016,Nov 25,36.8°F,19%,-2.9°F,30.3,5.0,7.7,112°,0.14,7.95,0.00,50.4°F,24.1°F,31%,9%,30.407,30.072,18.4,26.5,50.4°F
4557,2016,Nov 26,37.5°F,17%,-6.9°F,30.0,4.3,6.9,114°,0.14,7.95,0.00,55.0°F,21.9°F,39%,3%,30.380,29.648,13.8,24.2,55.0°F
4558,2016,Nov 27,30.6°F,45%,11.2°F,29.4,12.2,17.9,105°,0.14,7.95,0.00,39.5°F,23.8°F,88%,28%,29.648,29.218,31.1,43.7,39.5°F
4559,2016,Nov 28,27.1°F,38%,4.4°F,29.4,9.8,15.3,104°,0.14,7.95,0.00,32.2°F,23.0°F,54%,27%,29.527,29.281,25.3,39.1,32.2°F
4560,2016,Nov 29,23.0°F,36%,-0.1°F,29.8,10.8,15.9,100°,0.14,7.95,0.00,25.6°F,20.6°F,48%,31%,29.989,29.527,23.0,42.6,25.6°F
4561,2016,Nov 30,21.8°F,32%,-3.6°F,30.0,11.1,17.1,100°,0.14,7.95,0.00,28.2°F,12.4°F,44%,24%,30.061,29.752,23.0,31.1,28.2°F
4562,2016,Average and,38.9°F,43%,14.8°F,30.004,5.7,8.7,109°,0.146,7.949,0.010,68.9°F,9.9°F,92%,3%,30.72,29.21,31.1,43.7,71.4°F
4563,2016,Dec 1,24.2°F,39%,2.1°F,30.0,3.1,5.0,96°,0.00,7.95,0.00,35.2°F,14.4°F,59%,26%,30.155,29.947,11.5,17.3,35.2°F
4564,2016,Dec 2,16.6°F,70%,8.3°F,30.3,1.0,2.2,106°,0.00,7.95,0.00,25.1°F,7.0°F,80%,58%,30.397,30.118,6.9,12.7,25.1°F
4565,2016,Dec 3,21.1°F,52%,4.2°F,30.2,8.2,11.7,91°,0.00,7.95,0.00,30.4°F,4.8°F,80%,24%,30.307,30.072,25.3,35.7,30.4°F
4566,2016,Dec 4,31.7°F,33%,5.6°F,29.9,16.4,24.0,69°,0.00,7.95,0.00,40.3°F,21.1°F,44%,26%,30.114,29.632,29.9,43.7,40.3°F
4567,2016,Dec 5,28.4°F,44%,8.7°F,29.6,5.8,8.3,88°,0.01,7.96,0.01,38.5°F,3.9°F,77%,19%,30.031,29.278,17.3,25.3,38.5°F
4568,2016,Dec 6,13.5°F,50%,-3.5°F,30.0,3.4,5.5,91°,0.01,7.96,0.00,24.4°F,8.3°F,79%,18%,30.104,29.988,11.5,18.4,24.4°F
4569,2016,Dec 7,2.0°F,73%,-4.7°F,30.5,1.9,3.1,104°,0.01,7.96,0.00,10.0°F,-16.6°F,79%,65%,30.874,30.049,10.4,13.8,10.0°F
4570,2016,Dec 8,1.6°F,64%,-7.9°F,30.8,3.4,5.0,94°,0.09,8.04,0.01,28.0°F,-18.4°F,76%,46%,31.079,30.117,21.9,35.7,28.0°F
4571,2016,Dec 9,35.0°F,53%,19.3°F,30.1,12.8,19.1,71°,0.12,8.07,0.01,40.5°F,27.3°F,69%,39%,30.214,29.867,24.2,35.7,40.5°F
4572,2016,Dec 10,40.3°F,48%,21.8°F,29.7,14.5,20.8,91°,0.12,8.07,0.00,46.8°F,36.9°F,74%,29%,29.856,29.537,28.8,49.5,46.8°F
4573,2016,Dec 11,30.6°F,61%,17.6°F,29.8,6.9,10.7,95°,0.15,8.10,0.01,37.3°F,26.9°F,90%,32%,29.926,29.540,19.6,34.5,37.3°F
4574,2016,Dec 12,33.3°F,31%,5.9°F,29.8,9.2,14.7,100°,0.15,8.10,0.00,37.5°F,25.4°F,38%,23%,29.937,29.715,25.3,34.5,37.5°F
4575,2016,Dec 13,28.8°F,30%,0.7°F,30.0,10.7,15.9,83°,0.15,8.10,0.00,33.7°F,21.6°F,41%,22%,30.083,29.914,25.3,34.5,33.7°F
4576,2016,Dec 14,22.7°F,64%,11.3°F,30.1,4.7,7.6,97°,0.15,8.10,0.00,32.1°F,15.6°F,82%,31%,30.260,29.930,20.7,32.2,32.1°F
4577,2016,Dec 15,43.3°F,44%,22.2°F,29.7,17.6,25.2,88°,0.17,8.12,0.01,48.8°F,18.4°F,89%,28%,30.141,29.351,36.8,47.2,48.8°F
4578,2016,Dec 16,32.5°F,66%,21.7°F,29.3,11.2,16.5,293°,0.19,8.13,0.01,43.9°F,0.9°F,84%,45%,29.660,29.101,32.2,49.5,43.9°F
4579,2016,Dec 17,-0.7°F,68%,-8.8°F,30.1,4.7,7.2,238°,0.30,8.25,0.02,10.2°F,-11.2°F,77%,44%,30.503,29.650,21.9,31.1,10.2°F
4580,2016,Dec 18,16.1°F,35%,-7.1°F,30.4,13.9,20.3,195°,0.31,8.26,0.01,21.9°F,10.0°F,51%,27%,30.515,30.253,29.9,42.6,21.9°F
4581,2016,Dec 19,29.7°F,27%,-0.4°F,30.3,13.1,19.2,233°,0.31,8.26,0.00,36.1°F,19.2°F,39%,21%,30.449,30.127,27.6,41.4,36.1°F
4582,2016,Dec 20,39.9°F,32%,11.7°F,30.1,12.3,17.8,263°,0.31,8.26,0.00,45.1°F,34.9°F,45%,21%,30.211,29.806,25.3,38.0,45.1°F
4583,2016,Dec 21,33.4°F,45%,11.4°F,30.1,10.1,15.1,272°,0.31,8.26,0.00,43.3°F,19.2°F,83%,20%,30.341,29.777,34.5,43.7,43.3°F
4584,2016,Dec 22,25.1°F,73%,17.4°F,30.2,0.5,1.1,275°,0.33,8.28,0.01,40.2°F,15.4°F,85%,42%,30.440,29.820,6.9,8.1,40.2°F
4585,2016,Dec 23,32.0°F,53%,15.1°F,29.8,6.2,9.5,252°,0.33,8.28,0.00,41.3°F,19.1°F,85%,26%,29.946,29.657,25.3,38.0,41.3°F
4586,2016,Dec 24,38.1°F,37%,12.3°F,29.6,4.4,6.8,260°,0.33,8.28,0.00,52.6°F,18.6°F,70%,19%,29.873,29.460,19.6,28.8,52.6°F
4587,2016,Dec 25,24.4°F,55%,9.5°F,29.4,14.5,21.5,210°,0.33,8.28,0.00,31.0°F,18.6°F,80%,31%,29.750,29.318,36.8,57.5,31.0°F
4588,2016,Dec 26,24.5°F,34%,-0.4°F,30.1,16.1,23.1,227°,0.33,8.28,0.00,28.5°F,21.1°F,42%,21%,30.290,29.760,29.9,48.3,28.5°F
4589,2016,Dec 27,34.5°F,23%,-1.4°F,30.0,16.5,24.3,251°,0.33,8.28,0.00,43.1°F,22.3°F,51%,11%,30.316,29.760,31.1,48.3,43.1°F
4590,2016,Dec 28,29.4°F,53%,13.6°F,30.0,8.4,12.1,208°,0.33,8.28,0.00,34.1°F,25.8°F,83%,35%,30.327,29.836,26.5,38.0,34.1°F
4591,2016,Dec 29,35.4°F,27%,3.8°F,30.2,7.9,10.6,262°,0.33,8.28,0.00,44.1°F,27.3°F,35%,17%,30.417,30.038,20.7,31.1,44.1°F
4592,2016,Dec 30,40.2°F,20%,2.0°F,29.8,12.7,18.1,274°,0.33,8.28,0.00,50.1°F,34.1°F,28%,12%,30.055,29.550,26.5,38.0,50.1°F
4593,2016,Dec 31,34.3°F,33%,7.5°F,29.6,9.8,14.2,251°,0.33,8.28,0.00,42.6°F,23.6°F,48%,22%,29.757,29.554,26.5,42.6,42.6°F
4594,2016,Average and,27.2°F,46%,7.1°F,29.982,9.1,13.4,182°,0.327,8.276,0.020,52.6°F,-18.4°F,90%,11%,31.08,29.10,36.8,57.5,52.6°F
4595,2017,Jan 1,33.4°F,38%,10.2°F,29.6,9.8,14.7,216°,0.00,0.00,0.00,37.0°F,29.7°F,44%,29%,29.663,29.467,23.0,34.5,37.0°F
4596,2017,Jan 2,28.5°F,57%,14.1°F,29.7,7.2,10.9,212°,0.01,0.01,0.01,35.0°F,12.1°F,85%,34%,30.006,29.484,23.0,34.5,35.0°F
4597,2017,Jan 3,16.8°F,82%,12.2°F,30.2,1.0,1.8,270°,0.01,0.01,0.00,23.9°F,10.7°F,84%,73%,30.308,30.005,11.5,16.1,23.9°F
4598,2017,Jan 4,12.6°F,76%,6.6°F,30.0,3.8,5.7,281°,0.01,0.01,0.00,25.6°F,-2.2°F,85%,68%,30.150,29.750,13.8,17.3,25.6°F
4599,2017,Jan 5,-2.4°F,72%,-9.2°F,30.3,1.2,2.0,275°,0.01,0.01,0.00,3.7°F,-12.8°F,74%,67%,30.450,30.131,6.9,8.1,3.7°F
4600,2017,Jan 6,0.5°F,52%,-14.3°F,30.6,6.5,9.1,183°,0.09,0.09,0.01,18.7°F,-23.9°F,74%,29%,30.725,30.423,23.0,32.2,18.7°F
4601,2017,Jan 7,25.2°F,29%,-3.9°F,30.3,9.3,13.4,239°,0.18,0.18,0.01,35.9°F,11.9°F,60%,15%,30.546,30.035,33.4,39.1,35.9°F
4602,2017,Jan 8,36.6°F,54%,21.6°F,30.0,17.4,24.8,254°,0.19,0.19,0.01,43.1°F,29.4°F,65%,43%,30.128,29.774,27.6,41.4,43.1°F
4603,2017,Jan 9,37.5°F,75%,30.2°F,29.7,7.8,11.5,213°,0.44,0.44,0.01,43.6°F,27.8°F,91%,56%,29.844,29.464,25.3,42.6,43.6°F
4604,2017,Jan 10,29.9°F,58%,16.7°F,29.7,7.4,11.0,225°,0.46,0.46,0.01,33.7°F,23.0°F,78%,44%,29.792,29.584,19.6,34.5,33.7°F
4605,2017,Jan 11,30.0°F,77%,23.4°F,29.6,3.8,5.8,167°,0.52,0.52,0.01,33.7°F,26.0°F,90%,62%,29.810,29.485,13.8,20.7,33.7°F
4606,2017,Jan 12,24.6°F,74%,17.0°F,30.1,2.3,3.8,238°,0.57,0.57,0.01,34.4°F,17.5°F,87%,45%,30.244,29.804,12.7,21.9,34.4°F
4607,2017,Jan 13,28.8°F,69%,19.6°F,30.3,2.8,4.3,264°,0.69,0.69,0.01,41.2°F,17.5°F,86%,50%,30.461,30.106,11.5,17.3,41.2°F
4608,2017,Jan 14,24.5°F,71%,15.7°F,30.4,0.8,1.6,248°,0.71,0.71,0.01,43.8°F,13.8°F,87%,40%,30.579,30.270,4.6,6.9,43.8°F
4609,2017,Jan 15,23.7°F,79%,17.9°F,30.2,0.7,1.3,198°,0.71,0.71,0.00,40.3°F,10.5°F,90%,50%,30.455,29.924,5.8,8.1,40.3°F
4610,2017,Jan 16,27.3°F,83%,22.7°F,30.1,1.0,1.8,217°,0.77,0.77,0.01,30.1°F,15.9°F,92%,68%,30.221,29.890,6.9,10.4,30.1°F
4611,2017,Jan 17,20.6°F,65%,8.9°F,30.3,0.4,0.8,148°,0.85,0.85,0.01,48.5°F,0.9°F,84%,23%,30.435,30.038,8.1,11.5,48.5°F
4612,2017,Jan 18,24.6°F,57%,8.7°F,30.0,1.3,2.1,205°,0.86,0.86,0.01,57.0°F,5.2°F,83%,14%,30.332,29.599,18.4,26.5,57.0°F
4613,2017,Jan 19,39.8°F,32%,11.3°F,29.5,10.0,14.4,209°,0.86,0.86,0.00,48.2°F,33.4°F,49%,19%,29.671,29.351,21.9,27.6,48.2°F
4614,2017,Jan 20,31.6°F,48%,13.7°F,29.4,6.5,9.8,199°,0.86,0.86,0.00,38.7°F,27.0°F,72%,33%,29.447,29.269,19.6,27.6,38.7°F
4615,2017,Jan 21,24.8°F,61%,12.3°F,29.5,2.3,3.6,195°,0.86,0.86,0.00,41.5°F,12.6°F,85%,25%,29.809,29.240,13.8,21.9,41.5°F
4616,2017,Jan 22,27.9°F,39%,5.9°F,29.9,8.5,12.5,204°,0.86,0.86,0.00,32.9°F,23.3°F,54%,22%,30.078,29.653,21.9,32.2,32.9°F
4617,2017,Jan 23,30.7°F,66%,20.5°F,29.6,3.3,5.2,195°,0.88,0.88,0.01,37.3°F,25.8°F,85%,47%,29.752,29.466,13.8,21.9,37.3°F
4618,2017,Jan 24,20.6°F,61%,8.5°F,29.7,3.4,5.6,210°,0.91,0.91,0.01,31.6°F,10.4°F,84%,31%,29.958,29.493,15.0,26.5,31.6°F
4619,2017,Jan 25,15.7°F,46%,-2.6°F,30.1,5.8,9.2,209°,0.91,0.91,0.00,23.9°F,6.5°F,82%,28%,30.232,29.959,21.9,34.5,23.9°F
4620,2017,Jan 26,12.7°F,35%,-10.0°F,30.4,7.7,11.6,207°,0.91,0.91,0.00,18.8°F,3.0°F,95%,24%,30.580,30.192,18.4,26.5,18.8°F
4621,2017,Jan 27,21.9°F,32%,-4.2°F,30.5,6.1,9.5,209°,0.91,0.91,0.00,38.3°F,1.3°F,50%,22%,30.651,30.276,18.4,27.6,38.3°F
4622,2017,Jan 28,30.3°F,33%,4.5°F,30.3,11.5,16.5,213°,0.91,0.91,0.00,35.8°F,20.1°F,41%,21%,30.437,30.273,23.0,33.4,35.8°F
4623,2017,Jan 29,37.3°F,32%,9.9°F,30.3,9.5,14.2,211°,0.91,0.91,0.00,45.7°F,30.7°F,41%,20%,30.373,30.157,19.6,27.6,45.7°F
4624,2017,Jan 30,40.3°F,30%,11.3°F,30.0,14.1,20.0,217°,0.91,0.91,0.00,45.8°F,35.3°F,37%,23%,30.169,29.777,28.8,46.0,45.8°F
4625,2017,Jan 31,41.2°F,25%,7.8°F,29.7,12.4,19.0,218°,0.91,0.91,0.00,48.8°F,36.7°F,35%,16%,29.865,29.595,29.9,49.5,48.8°F
4626,2017,Average and,25.7°F,55%,9.9°F,29.993,6.0,9.0,218°,0.909,0.909,0.010,57.0°F,-23.9°F,95%,14%,30.73,29.24,33.4,49.5,57.0°F
4627,2017,Feb 1,31.9°F,50%,10.8°F,29.9,7.3,11.3,223°,0.00,0.91,0.00,50.8°F,14.8°F,86%,17%,30.193,29.718,26.5,40.3,50.8°F
4628,2017,Feb 2,23.0°F,76%,16.3°F,30.2,5.7,8.4,195°,0.00,0.91,0.00,34.9°F,12.1°F,85%,60%,30.406,30.048,16.1,21.9,34.9°F
4629,2017,Feb 9,48.7°F,43%,26.5°F,29.8,11.4,14.8,225°,0.00,0.91,0.00,54.4°F,42.9°F,95%,13%,29.841,29.525,34.5,47.2,54.4°F
4630,2017,Feb 10,50.9°F,37%,24.3°F,29.5,20.0,28.1,222°,0.00,0.91,0.00,58.9°F,42.8°F,95%,8%,29.827,29.240,41.4,66.7,58.9°F
4631,2017,Feb 11,40.6°F,60%,27.4°F,29.8,6.8,9.4,216°,0.05,0.96,0.02,47.4°F,31.8°F,74%,34%,30.187,29.545,16.1,24.2,47.4°F
4632,2017,Feb 12,31.2°F,64%,19.8°F,30.3,1.7,3.0,231°,0.05,0.96,0.00,43.6°F,23.2°F,85%,32%,30.479,29.741,11.5,13.8,43.6°F
4633,2017,Feb 13,30.9°F,57%,15.3°F,30.2,1.8,3.3,230°,0.05,0.96,0.00,44.6°F,21.1°F,86%,24%,30.368,29.968,11.5,17.3,44.6°F
4634,2017,Feb 14,27.1°F,52%,10.0°F,30.3,1.4,2.5,228°,0.05,0.96,0.00,43.5°F,12.4°F,76%,27%,30.450,30.212,9.2,16.1,43.5°F
4635,2017,Feb 15,47.1°F,19%,5.6°F,30.1,11.4,15.0,231°,0.05,0.96,0.00,56.3°F,20.8°F,66%,10%,30.318,29.729,21.9,28.8,56.3°F
4636,2017,Feb 16,50.0°F,12%,-2.7°F,29.6,10.2,13.1,233°,0.05,0.96,0.00,61.3°F,41.2°F,18%,5%,29.828,29.451,24.2,35.7,61.3°F
4637,2017,Feb 17,44.1°F,26%,9.2°F,29.5,7.0,8.9,232°,0.05,0.96,0.00,57.2°F,27.8°F,56%,13%,29.717,29.430,26.5,33.4,57.2°F
4638,2017,Feb 18,39.9°F,46%,19.6°F,29.6,1.7,2.8,229°,0.05,0.96,0.00,53.8°F,27.8°F,73%,26%,29.776,29.516,8.1,11.5,53.7°F
4639,2017,Feb 19,36.8°F,59%,22.0°F,29.6,3.3,5.2,228°,0.05,0.96,0.00,53.1°F,23.3°F,82%,25%,29.788,29.475,25.3,40.3,53.1°F
4640,2017,Feb 20,40.5°F,30%,11.5°F,29.8,13.5,18.2,229°,0.05,0.96,0.00,47.6°F,33.2°F,41%,24%,29.995,29.557,29.9,42.6,47.6°F
4641,2017,Feb 21,45.7°F,36%,19.6°F,29.9,12.2,15.8,231°,0.05,0.96,0.00,53.5°F,39.3°F,54%,24%,30.036,29.675,28.8,35.7,53.5°F
4642,2017,Feb 22,40.2°F,47%,20.2°F,29.7,6.8,9.8,231°,0.05,0.96,0.00,51.0°F,28.5°F,85%,22%,29.749,29.508,19.6,35.7,51.0°F
4643,2017,Feb 23,20.2°F,81%,15.3°F,29.7,3.4,5.1,232°,0.05,0.96,0.00,28.5°F,8.6°F,87%,64%,29.998,29.522,10.4,13.8,28.5°F
4644,2017,Feb 24,8.5°F,75%,2.2°F,30.2,0.8,1.4,228°,0.06,0.97,0.01,18.4°F,-4.8°F,80%,66%,30.406,29.998,8.1,10.4,18.4°F
4645,2017,Feb 25,14.8°F,45%,-2.9°F,30.1,10.0,14.0,209°,0.06,0.97,0.00,19.9°F,-4.8°F,80%,34%,30.401,29.903,26.5,35.7,19.9°F
4646,2017,Feb 26,20.5°F,32%,-4.9°F,29.9,10.5,14.7,215°,0.06,0.97,0.00,26.6°F,14.0°F,44%,24%,29.968,29.804,24.2,34.5,26.6°F
4647,2017,Feb 27,30.2°F,45%,11.0°F,29.6,9.8,13.6,215°,0.07,0.98,0.01,36.6°F,23.2°F,74%,32%,29.818,29.526,21.9,34.5,36.6°F
4648,2017,Feb 28,23.7°F,52%,7.5°F,29.8,6.7,9.8,214°,0.07,0.98,0.00,32.1°F,17.0°F,83%,30%,30.070,29.609,20.7,31.1,32.1°F
4649,2017,Average and,34.4°F,48%,13.5°F,29.854,8.0,11.2,223°,0.075,0.984,0.020,61.3°F,-4.8°F,95%,5%,30.48,29.24,41.4,66.7,61.3°F
4650,2017,Mar 1,22.9°F,34%,-1.7°F,30.3,16.3,21.3,205°,0.00,0.98,0.00,31.9°F,15.9°F,46%,24%,30.408,30.003,35.7,55.2,31.9°F
4651,2017,Mar 2,29.8°F,33%,3.8°F,30.4,8.9,11.5,228°,0.00,0.98,0.00,39.2°F,22.5°F,42%,22%,30.456,30.309,21.9,31.1,39.2°F
4652,2017,Mar 3,36.4°F,27%,3.7°F,30.2,7.0,9.7,228°,0.00,0.98,0.00,49.8°F,22.4°F,56%,12%,30.309,30.017,18.4,29.9,49.8°F
4653,2017,Mar 4,43.9°F,22%,6.2°F,29.8,10.5,13.7,232°,0.00,0.98,0.00,53.1°F,22.4°F,54%,13%,30.095,29.637,25.3,33.4,53.1°F
4654,2017,Mar 5,45.9°F,23%,9.3°F,29.5,9.1,12.4,230°,0.00,0.98,0.00,53.3°F,40.3°F,37%,11%,29.655,29.157,25.3,35.7,53.3°F
4655,2017,Mar 6,24.4°F,37%,0.6°F,29.6,10.2,15.8,249°,0.00,0.98,0.00,41.9°F,16.2°F,75%,20%,30.094,29.128,27.6,42.6,41.8°F
4656,2017,Mar 7,27.7°F,29%,-0.5°F,30.1,16.9,24.5,260°,0.00,0.98,0.00,36.9°F,18.1°F,42%,23%,30.202,30.043,33.4,48.3,36.9°F
4657,2017,Mar 8,41.8°F,32%,13.4°F,30.0,14.9,21.1,263°,0.00,0.98,0.00,51.4°F,31.0°F,53%,22%,30.168,29.852,31.1,46.0,51.4°F
4658,2017,Mar 9,46.9°F,27%,12.4°F,29.9,13.9,20.2,271°,0.00,0.98,0.00,58.0°F,28.8°F,67%,17%,30.199,29.817,31.1,47.2,58.0°F
4659,2017,Mar 10,46.6°F,35%,17.3°F,29.9,6.5,10.2,267°,0.00,0.98,0.00,61.2°F,24.4°F,78%,17%,30.156,29.797,23.0,29.9,61.2°F
4660,2017,Mar 11,38.1°F,65%,26.7°F,30.1,3.0,5.1,276°,0.00,0.98,0.00,45.2°F,28.7°F,83%,37%,30.229,29.805,13.8,19.6,45.2°F
4661,2017,Mar 12,40.7°F,38%,15.6°F,29.9,10.0,14.9,252°,0.00,0.98,0.00,48.9°F,27.8°F,87%,19%,30.143,29.792,28.8,42.6,48.9°F
4662,2017,Mar 13,38.9°F,40%,14.4°F,30.1,10.2,14.6,264°,0.00,0.98,0.00,48.3°F,21.8°F,85%,25%,30.244,29.889,28.8,38.0,48.3°F
4663,2017,Mar 14,50.7°F,26%,16.9°F,29.9,11.6,17.1,269°,0.00,0.98,0.00,59.5°F,44.2°F,35%,20%,29.981,29.746,29.9,47.2,59.5°F
4664,2017,Mar 15,52.3°F,22%,12.9°F,29.9,6.1,9.5,273°,0.00,0.98,0.00,66.9°F,33.8°F,48%,10%,29.976,29.777,19.6,29.9,66.9°F
4665,2017,Mar 16,51.1°F,25%,14.4°F,29.8,7.1,10.8,275°,0.00,0.98,0.00,64.8°F,30.1°F,53%,15%,29.920,29.677,25.3,34.5,64.8°F
4666,2017,Mar 17,50.3°F,32%,20.1°F,30.0,4.5,6.8,275°,0.00,0.98,0.00,63.1°F,32.2°F,68%,19%,30.152,29.760,18.4,28.8,63.1°F
4667,2017,Mar 18,51.3°F,34%,19.3°F,30.0,5.8,8.2,276°,0.00,0.98,0.00,67.6°F,27.9°F,79%,13%,30.158,29.836,21.9,32.2,67.6°F
4668,2017,Mar 19,54.0°F,26%,18.5°F,29.8,6.0,9.0,276°,0.00,0.98,0.00,69.6°F,39.3°F,49%,14%,29.969,29.703,21.9,31.1,72.9°F
4669,2017,Mar 20,52.2°F,29%,19.5°F,29.9,4.9,7.0,276°,0.00,0.98,0.00,65.0°F,38.6°F,46%,16%,30.044,29.751,17.3,28.8,65.0°F
4670,2017,Mar 21,43.9°F,56%,27.5°F,30.0,3.0,4.6,276°,0.00,0.98,0.00,62.7°F,28.5°F,80%,21%,30.130,29.815,17.3,21.9,62.7°F
4671,2017,Mar 22,52.9°F,33%,20.4°F,29.7,8.6,12.2,275°,0.00,0.98,0.00,64.8°F,31.2°F,86%,14%,29.912,29.516,27.6,41.4,64.8°F
4672,2017,Mar 23,48.2°F,36%,19.8°F,29.5,6.1,9.0,274°,0.00,0.98,0.00,62.9°F,35.8°F,75%,11%,29.552,29.330,24.2,32.2,62.9°F
4673,2017,Mar 24,39.8°F,49%,20.5°F,29.9,7.4,10.6,277°,0.00,0.98,0.00,53.9°F,25.4°F,73%,21%,30.146,29.490,24.2,31.1,53.9°F
4674,2017,Mar 25,44.2°F,39%,17.9°F,29.8,3.9,6.3,273°,0.04,1.02,0.01,58.1°F,23.3°F,87%,17%,30.041,29.625,16.1,21.9,58.1°F
4675,2017,Mar 26,37.4°F,84%,32.7°F,29.8,2.0,3.4,271°,0.18,1.16,0.01,45.4°F,32.2°F,93%,55%,29.909,29.597,10.4,12.7,45.4°F
4676,2017,Mar 27,36.9°F,77%,29.4°F,29.8,1.9,3.2,274°,0.24,1.22,0.01,50.5°F,26.0°F,94%,41%,29.944,29.594,10.4,12.7,50.5°F
4677,2017,Mar 28,33.5°F,90%,30.9°F,29.9,1.1,1.9,275°,0.68,1.66,0.10,37.8°F,30.1°F,93%,84%,30.045,29.697,10.4,12.7,37.8°F
4678,2017,Mar 29,38.3°F,63%,24.5°F,30.0,1.4,2.4,274°,0.85,1.84,0.03,54.8°F,28.1°F,91%,20%,30.127,29.829,12.7,17.3,54.8°F
4679,2017,Mar 30,45.1°F,47%,25.2°F,29.6,7.5,10.3,272°,0.89,1.88,0.01,56.0°F,34.0°F,80%,27%,29.870,29.450,21.9,33.4,56.0°F
4680,2017,Mar 31,32.9°F,89%,30.1°F,29.7,3.1,4.7,277°,1.02,2.00,0.07,40.3°F,27.3°F,94%,80%,30.106,29.408,9.2,12.7,40.3°F
